30;4;8;1;1.42271;0.000379562;muon
25;4;8;0;1.06937;0.000511169;muon
32;3;8;0;1.12952;0.000511169;muon
0;4;8;1;1.26699;0.578125;electron
0;4;4;0;2.09437;0.484375;electron
34;3;8;1;0.669044;0.00363159;muon
36;4;8;0;0.705689;0.00363159;muon
9;4;8;0;1.81794;0.00379944;electron
35;5;12;0;1.04499;0.00105286;muon
32;3;10;0;1.06143;0.00105286;muon
0;4;4;0;0.903223;0.0456543;electron
44;4;8;0;1.27521;0.000362396;muon
16;4;8;0;1.31407;0.000362396;muon
36;4;9;0;1.30912;0.000207901;muon
0;3;8;0;1.34628;0.000207901;muon
31;4;9;0;1.34517;0.625;electron
25;4;9;0;3.33997;0.000999451;electron
30;5;8;0;1.73768;0.000999451;electron
17;4;10;0;1.05108;0.161133;electron
0;3;9;0;0.898293;0.00402832;electron
36;3;4;0;1.41094;0.0022583;muon
27;4;8;0;1.41101;0.0022583;muon
35;4;9;0;1.69935;0.000671387;electron
0;4;8;0;1.36601;0.000530243;muon
31;3;9;0;1.41913;0.000530243;muon
23;5;7;0;1.57128;0.000835419;muon
38;4;8;0;1.57683;0.000835419;muon
20;4;10;0;0.623415;0.000236511;muon
25;5;10;0;0.626915;0.000236511;muon
0;5;10;1;1.70642;0.75;electron
36;2;10;0;0.813339;0.000999451;electron
